1759,Jan,7.25
1759,Feb,8.0
1759,Mrz,8.08333333333
1759,Apr,8.41666666667
1759,Mai,8.58333333333
1759,Jun,8.66666666667
1759,Jul,8.83333333333
1759,Aug,9.5
1759,Sep,9.91666666667
1759,Okt,10.8333333333
1759,Nov,10.9166666667
1759,Dez,11.75
1760,Jan,11.75
1760,Feb,11.6666666667
1760,Mrz,12.0
1760,Apr,12.1666666667
1760,Mai,12.0833333333
1760,Jun,11.9166666667
1760,Jul,11.9166666667
1760,Aug,11.5
1760,Sep,11.5833333333
1760,Okt,11.25
1760,Nov,11.5833333333
1760,Dez,11.25
1761,Jan,11.6666666667
1761,Feb,11.6666666667
1761,Mrz,11.75
1761,Apr,11.6666666667
1761,Mai,11.6666666667
1761,Jun,12.25
1761,Jul,12.8333333333
1761,Aug,12.75
1761,Sep,12.4166666667
1761,Okt,12.25
1761,Nov,12.1666666667
1761,Dez,11.8333333333
1762,Jan,11.1666666667
1762,Feb,11.0
1762,Mrz,11.0
1762,Apr,10.5
1762,Mai,10.1666666667
1762,Jun,9.75
1762,Jul,8.83333333333
1762,Aug,8.41666666667
1762,Sep,9.0
1762,Okt,9.0
1762,Nov,8.66666666667
1762,Dez,9.16666666667
1763,Jan,9.75
1763,Feb,9.66666666667
1763,Mrz,9.83333333333
1763,Apr,10.6666666667
1763,Mai,11.1666666667
1763,Jun,11.6666666667
1763,Jul,11.6666666667
1763,Aug,12.3333333333
1763,Sep,11.8333333333
1763,Okt,12.1666666667
1763,Nov,12.5
1763,Dez,12.1666666667
1764,Jan,11.5833333333
1764,Feb,11.1666666667
1764,Mrz,10.6666666667
1764,Apr,10.1666666667
1764,Mai,9.66666666667
1764,Jun,9.41666666667
1764,Jul,10.25
1764,Aug,10.0
1764,Sep,10.4166666667
1764,Okt,9.83333333333
1764,Nov,10.4166666667
1764,Dez,10.5
1765,Jan,10.6666666667
1765,Feb,10.8333333333
1765,Mrz,11.1666666667
1765,Apr,11.5833333333
1765,Mai,12.0833333333
1765,Jun,12.25
1765,Jul,12.0
1765,Aug,12.0
1765,Sep,12.1666666667
1765,Okt,12.8333333333
1765,Nov,12.1666666667
1765,Dez,11.9166666667
1766,Jan,11.9166666667
1766,Feb,12.1666666667
1766,Mrz,12.25
1766,Apr,12.0
1766,Mai,11.4166666667
1766,Jun,10.8333333333
1766,Jul,10.25
1766,Aug,10.25
1766,Sep,8.91666666667
1766,Okt,8.25
1766,Nov,8.25
1766,Dez,8.16666666667
1767,Jan,8.16666666667
1767,Feb,8.25
1767,Mrz,7.91666666667
1767,Apr,8.33333333333
1767,Mai,9.08333333333
1767,Jun,10.0
1767,Jul,10.6666666667
1767,Aug,10.8333333333
1767,Sep,10.9166666667
1767,Okt,11.0
1767,Nov,11.5833333333
1767,Dez,11.6666666667
1768,Jan,11.75
1768,Feb,11.75
1768,Mrz,11.8333333333
1768,Apr,11.0833333333
1768,Mai,10.6666666667
1768,Jun,9.83333333333
1768,Jul,9.75
1768,Aug,9.33333333333
1768,Sep,10.0
1768,Okt,10.0833333333
1768,Nov,9.5
1768,Dez,9.58333333333
1769,Jan,9.66666666667
1769,Feb,9.75
1769,Mrz,9.91666666667
1769,Apr,10.0
1769,Mai,10.3333333333
1769,Jun,10.5
1769,Jul,10.75
1769,Aug,10.9166666667
1769,Sep,10.5
1769,Okt,11.0
1769,Nov,11.1666666667
1769,Dez,11.0
1770,Jan,11.1666666667
1770,Feb,11.1666666667
1770,Mrz,11.5
1770,Apr,12.0
1770,Mai,11.3333333333
1770,Jun,11.5
1770,Jul,11.75
1770,Aug,12.25
1770,Sep,12.6666666667
1770,Okt,12.4166666667
1770,Nov,13.25
1770,Dez,13.75
1771,Jan,13.75
1771,Feb,13.5833333333
1771,Mrz,12.9166666667
1771,Apr,12.75
1771,Mai,12.5833333333
1771,Jun,12.75
1771,Jul,11.9166666667
1771,Aug,11.1666666667
1771,Sep,10.9166666667
1771,Okt,10.75
1771,Nov,10.1666666667
1771,Dez,10.25
1772,Jan,9.83333333333
1772,Feb,10.1666666667
1772,Mrz,10.3333333333
1772,Apr,10.5
1772,Mai,10.8333333333
1772,Jun,10.3333333333
1772,Jul,10.25
1772,Aug,11.0
1772,Sep,10.8333333333
1772,Okt,10.6666666667
1772,Nov,10.5833333333
1772,Dez,10.6666666667
1773,Jan,10.6666666667
1773,Feb,10.4166666667
1773,Mrz,10.4166666667
1773,Apr,9.83333333333
1773,Mai,9.91666666667
1773,Jun,10.1666666667
1773,Jul,10.0
1773,Aug,10.3333333333
1773,Sep,10.75
1773,Okt,11.0833333333
1773,Nov,11.25
1773,Dez,11.5833333333
1774,Jan,12.4166666667
1774,Feb,12.5833333333
1774,Mrz,13.25
1774,Apr,14.0833333333
1774,Mai,13.9166666667
1774,Jun,14.25
1774,Jul,15.1666666667
1774,Aug,14.75
1774,Sep,15.3333333333
1774,Okt,15.5
1774,Nov,15.5
1774,Dez,15.5
1775,Jan,14.9166666667
1775,Feb,14.9166666667
1775,Mrz,14.1666666667
1775,Apr,13.3333333333
1775,Mai,13.5
1775,Jun,13.0833333333
1775,Jul,12.5
1775,Aug,12.1666666667
1775,Sep,11.9166666667
1775,Okt,11.3333333333
1775,Nov,11.0
1775,Dez,10.1666666667
1776,Jan,9.83333333333
1776,Feb,9.5
1776,Mrz,9.16666666667
1776,Apr,9.25
1776,Mai,9.08333333333
1776,Jun,10.0
1776,Jul,10.4166666667
1776,Aug,11.9166666667
1776,Sep,11.75
1776,Okt,12.0
1776,Nov,12.5
1776,Dez,12.5833333333
1777,Jan,13.1666666667
1777,Feb,13.1666666667
1777,Mrz,14.0833333333
1777,Apr,15.0
1777,Mai,16.1666666667
1777,Jun,15.75
1777,Jul,15.6666666667
1777,Aug,14.4166666667
1777,Sep,14.6666666667
1777,Okt,15.0
1777,Nov,14.5
1777,Dez,14.3333333333
1778,Jan,14.0833333333
1778,Feb,14.25
1778,Mrz,14.25
1778,Apr,13.1666666667
1778,Mai,12.75
1778,Jun,12.9166666667
1778,Jul,12.6666666667
1778,Aug,12.8333333333
1778,Sep,12.6666666667
1778,Okt,12.6666666667
1778,Nov,12.5
1778,Dez,12.75
1779,Jan,12.6666666667
1779,Feb,12.9166666667
1779,Mrz,12.3333333333
1779,Apr,13.1666666667
1779,Mai,12.8333333333
1779,Jun,13.1666666667
1779,Jul,13.6666666667
1779,Aug,13.8333333333
1779,Sep,14.25
1779,Okt,14.25
1779,Nov,14.6666666667
1779,Dez,15.0
1780,Jan,15.3333333333
1780,Feb,15.4166666667
1780,Mrz,15.5833333333
1780,Apr,16.1666666667
1780,Mai,16.3333333333
1780,Jun,16.3333333333
1780,Jul,16.0
1780,Aug,15.6666666667
1780,Sep,15.25
1780,Okt,15.0
1780,Nov,15.0833333333
1780,Dez,14.75
1781,Jan,14.5833333333
1781,Feb,14.5
1781,Mrz,15.1666666667
1781,Apr,14.1666666667
1781,Mai,13.5833333333
1781,Jun,13.5833333333
1781,Jul,13.75
1781,Aug,14.3333333333
1781,Sep,13.8333333333
1781,Okt,14.8333333333
1781,Nov,14.4166666667
1781,Dez,14.4166666667
1782,Jan,14.5833333333
1782,Feb,14.25
1782,Mrz,14.3333333333
1782,Apr,14.0833333333
1782,Mai,14.1666666667
1782,Jun,13.3333333333
1782,Jul,13.5
1782,Aug,13.1666666667
1782,Sep,13.3333333333
1782,Okt,12.75
1782,Nov,12.8333333333
1782,Dez,12.9166666667
1783,Jan,12.5833333333
1783,Feb,12.5833333333
1783,Mrz,12.0833333333
1783,Apr,12.8333333333
1783,Mai,13.6666666667
1783,Jun,14.6666666667
1783,Jul,13.75
1783,Aug,13.5
1783,Sep,14.4166666667
1783,Okt,14.3333333333
1783,Nov,15.0833333333
1783,Dez,15.5
1784,Jan,15.5833333333
1784,Feb,16.1666666667
1784,Mrz,16.0
1784,Apr,15.1666666667
1784,Mai,14.6666666667
1784,Jun,13.6666666667
1784,Jul,14.1666666667
1784,Aug,13.9166666667
1784,Sep,12.9166666667
1784,Okt,12.9166666667
1784,Nov,12.0833333333
1784,Dez,11.5
1785,Jan,11.3333333333
1785,Feb,10.6666666667
1785,Mrz,10.5833333333
1785,Apr,10.5833333333
1785,Mai,10.9166666667
1785,Jun,11.0
1785,Jul,10.5
1785,Aug,10.25
1785,Sep,10.6666666667
1785,Okt,10.5833333333
1785,Nov,10.8333333333
1785,Dez,11.1666666667
1786,Jan,11.8333333333
1786,Feb,12.4166666667
1786,Mrz,12.8333333333
1786,Apr,13.1666666667
1786,Mai,13.3333333333
1786,Jun,13.8333333333
1786,Jul,14.6666666667
1786,Aug,15.75
1786,Sep,16.3333333333
1786,Okt,16.25
1786,Nov,16.6666666667
1786,Dez,16.0833333333
1787,Jan,16.0
1787,Feb,15.5
1787,Mrz,14.9166666667
1787,Apr,14.5833333333
1787,Mai,13.75
1787,Jun,12.75
1787,Jul,11.8333333333
1787,Aug,11.25
1787,Sep,10.5833333333
1787,Okt,10.75
1787,Nov,9.66666666667
1787,Dez,9.75
1788,Jan,9.08333333333
1788,Feb,9.0
1788,Mrz,9.16666666667
1788,Apr,9.25
1788,Mai,8.91666666667
1788,Jun,8.83333333333
1788,Jul,9.25
1788,Aug,8.66666666667
1788,Sep,8.08333333333
1788,Okt,7.25
1788,Nov,7.25
1788,Dez,7.33333333333
1789,Jan,7.25
1789,Feb,7.16666666667
1789,Mrz,7.25
1789,Apr,7.5
1789,Mai,7.66666666667
1789,Jun,7.83333333333
1789,Jul,7.5
1789,Aug,7.58333333333
1789,Sep,7.66666666667
1789,Okt,7.66666666667
1789,Nov,8.0
1789,Dez,7.83333333333
1790,Jan,7.83333333333
1790,Feb,7.58333333333
1790,Mrz,7.33333333333
1790,Apr,6.83333333333
1790,Mai,7.0
1790,Jun,7.41666666667
1790,Jul,7.08333333333
1790,Aug,6.83333333333
1790,Sep,6.58333333333
1790,Okt,6.5
1790,Nov,5.91666666667
1790,Dez,6.0
1791,Jan,5.91666666667
1791,Feb,6.08333333333
1791,Mrz,6.08333333333
1791,Apr,6.5
1791,Mai,7.16666666667
1791,Jun,7.08333333333
