1771,Dec,0.060331749,,,,
1772,Jan,-0.04632287,,,,
1772,Feb,0.014176104,,,,
1772,Mar,0.057453474,,,,
1772,Apr,0.064637036,,,,
1772,May,-0.000733038,,,,
1772,Jun,-0.404968098,,,,
1772,Jul,0.023584055,,,,
1772,Aug,-0.144908065,,,,
1772,Sep,0.148312777,,,,
1772,Oct,0.005994716,,,,
1772,Nov,-0.063454235,,,,
1772,Dec,0.006105925,,,,
1773,Jan,0.219985745,,,,
1773,Feb,-0.077865865,,,,
1773,Mar,-0.025159515,,,,
1773,Apr,0.055908954,,,,
1773,May,0.075850672,,,,
1773,Jun,-0.398023391,,,,
1773,Jul,-0.104173346,,,,
1773,Aug,-0.118181371,,,,
1773,Sep,-0.122610621,,,,
1773,Oct,0.026232458,,,,
1773,Nov,0.033901843,,,,
1773,Dec,-0.117719818,,,,
1774,Jan,0.239876003,,,,
1774,Feb,0.049921702,,,,
1774,Mar,0.015902791,,,,
1774,Apr,-0.028902236,,,,
1774,May,0.052104797,,,,
1774,Jun,-0.002061975,,,,
1774,Jul,-0.18898983,,,,
1774,Aug,0.027001649,,,,
1774,Sep,0.074129518,,,,
1774,Oct,-0.199974898,,,,
1774,Nov,0.018385524,,,,
1774,Dec,0.101055098,,,,
1775,Jan,0.04731471,,,,
1775,Feb,0.162099447,,,,
1775,Mar,0.042894629,,,,
1775,Apr,-0.006443543,,,,
1775,May,0.06421592,,,,
1775,Jun,-0.266800662,,,,
1775,Jul,-0.106765431,,,,
1775,Aug,-0.250195876,,,,
1775,Sep,-0.166268973,,,,
1775,Oct,0.016999229,,,,
1775,Nov,0.006611999,,,,
1775,Dec,0.098516947,,,,
1776,Jan,0.113199366,,,,
1776,Feb,0.273366256,,,,
1776,Mar,-0.016591346,,,,
1776,Apr,-0.006332139,,,,
1776,May,-0.188924894,,,,
1776,Jun,-0.517967888,,,,
1776,Jul,-0.248537738,,,,
1776,Aug,-0.606876016,,,,
1776,Sep,-0.110820354,,,,
1776,Oct,-0.088255654,,,,
1776,Nov,0.250470873,,,,
1776,Dec,0.146255394,,,,
1777,Jan,0.362440849,,,,
1777,Feb,0.091374076,,,,
1777,Mar,-0.078360664,,,,
1777,Apr,0.005071808,,,,
1777,May,-0.372035863,,,,
1777,Jun,-0.191400999,,,,
1777,Jul,-0.425230278,,,,
1777,Aug,-0.021862892,,,,
1777,Sep,0.139190665,,,,
1777,Oct,0.194585904,,,,
1777,Nov,0.073950481,,,,
1777,Dec,0.064623061,,,,
1778,Jan,0.046020866,,,,
1778,Feb,0.136376347,,,,
1778,Mar,0.041020162,,,,
1778,Apr,-0.159867591,,,,
1778,May,-0.415701863,,,,
1778,Jun,-0.261039568,,,,
1778,Jul,-0.208980115,,,,
1778,Aug,0.028501683,,,,
1778,Sep,-0.252132072,,,,
1778,Oct,0.16728305,,,,
1778,Nov,0.187348708,,,,
1778,Dec,0.032052135,,,,
1779,Jan,0.144082028,,,,
1779,Feb,0.128808539,,,,
1779,Mar,0.104283196,,,,
1779,Apr,-0.269242836,,,,
1779,May,-0.214588943,,,,
1779,Jun,-0.336548367,,,,
1779,Jul,-0.103391491,,,,
1779,Aug,-0.30484161,,,,
1779,Sep,0.082785205,,,,
1779,Oct,0.014187103,,,,
1779,Nov,0.201371606,,,,
1779,Dec,0.116855462,,,,
1780,Jan,0.107175361,,,,
1780,Feb,0.155018457,,,,
1780,Mar,0.003372185,,,,
1780,Apr,-0.123509774,,,,
1780,May,-0.142120547,,,,
1780,Jun,-0.207061354,,,,
1780,Jul,-0.133335453,,,,
1780,Aug,-0.249307712,,,,
1780,Sep,0.201758144,,,,
1780,Oct,0.044778627,,,,
1780,Nov,0.18786602,,,,
1780,Dec,0.025508411,,,,
1781,Jan,0.030494414,,,,
1781,Feb,0.077131365,,,,
1781,Mar,-0.076343869,,,,
1781,Apr,-0.032137029,,,,
1781,May,-0.239354108,,,,
1781,Jun,-0.225113669,,,,
1781,Jul,-0.106234572,,,,
1781,Aug,0.065152767,,,,
1781,Sep,-0.055124662,,,,
1781,Oct,-0.178348768,,,,
1781,Nov,0.210201239,,,,
1781,Dec,0.089505469,,,,
1782,Jan,0.190884284,,,,
1782,Feb,-0.116760046,,,,
1782,Mar,0.234485188,,,,
1782,Apr,-0.23835497,,,,
1782,May,-0.255116893,,,,
1782,Jun,-0.117177074,,,,
1782,Jul,-0.291635106,,,,
1782,Aug,0.129236494,,,,
1782,Sep,-0.163507219,,,,
1782,Oct,-0.071488822,,,,
1782,Nov,0.012428037,,,,
1782,Dec,0.182510708,,,,
1783,Jan,0.171772579,,,,
1783,Feb,0.016403887,,,,
1783,Mar,0.165605651,,,,
1783,Apr,-0.147734617,,,,
1783,May,-0.188821882,,,,
1783,Jun,-0.38181123,,,,
1783,Jul,-0.301595884,,,,
1783,Aug,-0.059697622,,,,
1783,Sep,0.101901403,,,,
1783,Oct,0.157075068,,,,
1783,Nov,0.224613808,,,,
1783,Dec,-0.244917162,,,,
1784,Jan,0.002602525,,,,
1784,Feb,0.173530416,,,,
1784,Mar,0.01770022,,,,
1784,Apr,0.080304531,,,,
1784,May,-0.028802446,,,,
1784,Jun,-0.284507507,,,,
1784,Jul,-0.013036808,,,,
1784,Aug,-0.151572954,,,,
1784,Sep,-0.201352805,,,,
1784,Oct,0.057408028,,,,
1784,Nov,0.038930695,,,,
1784,Dec,0.107971687,,,,
1785,Jan,0.052265036,,,,
1785,Feb,0.049793501,,,,
1785,Mar,0.197991659,,,,
1785,Apr,-0.115126837,,,,
1785,May,-0.200589648,,,,
1785,Jun,-0.335830588,,,,
1785,Jul,-0.251047264,,,,
1785,Aug,-0.064684084,,,,
1785,Sep,-0.120364774,,,,
1785,Oct,0.244389382,,,,
1785,Nov,0.115760282,,,,
1785,Dec,-0.103236426,,,,
1786,Jan,-0.082927776,,,,
1786,Feb,0.144954382,,,,
1786,Mar,0.08671715,,,,
1786,Apr,-0.073037904,,,,
1786,May,-0.092627492,,,,
1786,Jun,-0.022012033,,,,
1786,Jul,-0.061135672,,,,
1786,Aug,-0.059304048,,,,
1786,Sep,-0.129145124,,,,
1786,Oct,0.101825799,,,,
1786,Nov,0.083763425,,,,
1786,Dec,0.062372983,,,,
1787,Jan,0.147625468,,,,
1787,Feb,0.205299192,,,,
1787,Mar,-0.008279029,,,,
1787,Apr,0.043886413,,,,
1787,May,-0.547495114,,,,
1787,Jun,-0.023105679,,,,
1787,Jul,-0.239868131,,,,
1787,Aug,-0.218519727,,,,
1787,Sep,-0.115761951,,,,
1787,Oct,0.001644382,,,,
1787,Nov,-0.075619858,,,,
1787,Dec,-0.093523155,,,,
1788,Jan,0.238756963,,,,
1788,Feb,0.243629315,,,,
1788,Mar,0.261183899,,,,
1788,Apr,-0.481898903,,,,
1788,May,-0.258615267,,,,
1788,Jun,-0.337141715,,,,
1788,Jul,-0.194981029,,,,
1788,Aug,0.00893337,,,,
1788,Sep,0.053682421,,,,
1788,Oct,-0.023271128,,,,
1788,Nov,-0.009030689,,,,
1788,Dec,0.240701198,,,,
1789,Jan,0.086036719,,,,
1789,Feb,0.084018008,,,,
1789,Mar,-0.02310775,,,,
1789,Apr,-0.391781288,,,,
1789,May,-0.11436295,,,,
1789,Jun,-0.410628239,,,,
1789,Jul,-0.184488632,,,,
1789,Aug,0.111833883,,,,
1789,Sep,0.200102552,,,,
1789,Oct,0.060923376,,,,
1789,Nov,0.05644867,,,,
1789,Dec,0.051163294,,,,
1790,Jan,0.096920784,,,,
1790,Feb,0.109155588,,,,
1790,Mar,-0.029951734,,,,
1790,Apr,0.015288046,,,,
1790,May,-0.252233999,,,,
1790,Jun,-0.388327974,,,,
1790,Jul,-0.559129692,,,,
1790,Aug,0.000184688,,,,
1790,Sep,-0.034992971,,,,
1790,Oct,0.2194271,,,,
1790,Nov,0.379754029,,,,
1790,Dec,-0.087601157,,,,
1791,Jan,0.064683566,,,,
1791,Feb,0.030102229,,,,
1791,Mar,-0.014101434,,,,
1791,Apr,0,,,,
1791,May,-0.164069466,,,,
1791,Jun,-0.542612241,,,,
1791,Jul,-0.284945208,,,,
1791,Aug,-0.055767394,,,,
1791,Sep,0.136745527,,,,
1791,Oct,0.368679429,,,,
1791,Nov,0.200088263,,,,
1791,Dec,0.104838501,,,,
1792,Jan,0.063445816,,,,
1792,Feb,0.080022631,,,,
1792,Mar,-0.342791244,,,,
1792,Apr,-0.315621894,,,,
1792,May,-0.042283181,,,,
1792,Jun,-0.547173968,,,,
1792,Jul,-0.017346362,,,,
1792,Aug,-0.113121259,,,,
1792,Sep,-0.024165231,,,,
1792,Oct,-0.01141454,,,,
1792,Nov,-0.048326624,,,,
1792,Dec,0.079670338,,,,
1793,Jan,0.238332388,,,,
1793,Feb,0.371684328,,,,
1793,Mar,0.015062124,,,,
1793,Apr,-0.364748349,,,,
1793,May,-0.214093595,,,,
1793,Jun,-0.515850792,,,,
1793,Jul,-0.063519345,,,,
1793,Aug,-0.070412532,,,,
1793,Sep,-0.153808176,,,,
1793,Oct,0.052212084,,,,
1793,Nov,0.052616917,,,,
1793,Dec,0.102041135,,,,
1794,Jan,0.207819925,,,,
1794,Feb,0.24037595,,,,
1794,Mar,0.111851401,,,,
1794,Apr,-0.116946208,,,,
1794,May,-0.182437622,,,,
1794,Jun,-0.400575455,,,,
1794,Jul,-0.303753016,,,,
1794,Aug,-0.030115111,,,,
1794,Sep,-0.112375361,,,,
1794,Oct,0.056203309,,,,
1794,Nov,0.024686257,,,,
1794,Dec,0.073000548,,,,
1795,Jan,0.200423837,,,,
1795,Feb,0.281251347,,,,
1795,Mar,-0.036350022,,,,
1795,Apr,0.030996401,,,,
1795,May,-0.380043657,,,,
1795,Jun,-0.837697025,,,,
1795,Jul,-0.239577517,,,,
1795,Aug,-0.364516253,,,,
1795,Sep,0.119623895,,,,
1795,Oct,-0.177993711,,,,
1795,Nov,0.149868897,,,,
1795,Dec,0.117467011,,,,
1796,Jan,0.310318826,,,,
1796,Feb,0.053699196,,,,
1796,Mar,-0.249959364,,,,
1796,Apr,-0.048982167,,,,
1796,May,-0.098272324,,,,
1796,Jun,-0.279564344,,,,
1796,Jul,-0.064351417,,,,
1796,Aug,0.067676156,,,,
1796,Sep,-0.162587423,,,,
1796,Oct,0.040729686,,,,
1796,Nov,0.111842154,,,,
1796,Dec,0.067431437,,,,
1797,Jan,-0.062856074,,,,
1797,Feb,0.377603977,,,,
1797,Mar,0.230414993,,,,
1797,Apr,-0.98642256,,,,
1797,May,-0.37636148,,,,
1797,Jun,-0.651197223,,,,
1797,Jul,0.147475695,,,,
1797,Aug,-0.263570321,,,,
1797,Sep,0.216561222,,,,
1797,Oct,-0.189886724,,,,
1797,Nov,0.06537142,,,,
1797,Dec,0.120553251,,,,
1798,Jan,-0.084624907,,,,
1798,Feb,0.159260027,,,,
1798,Mar,0.147116192,,,,
1798,Apr,-0.253443347,,,,
1798,May,0.018933219,,,,
1798,Jun,-0.262945679,,,,
1798,Jul,-0.382574463,,,,
1798,Aug,-0.019568401,,,,
1798,Sep,0.058170676,,,,
1798,Oct,0.080462753,,,,
1798,Nov,0.089113109,,,,
1798,Dec,0.006261438,,,,
1799,Jan,0.053546273,,,,
1799,Feb,0.128900164,,,,
1799,Mar,-0.257600015,,,,
1799,Apr,-0.161678447,,,,
1799,May,0.110865109,,,,
1799,Jun,-0.091888824,,,,
1799,Jul,-0.088266705,,,,
1799,Aug,-0.242752364,,,,
1799,Sep,0.091583121,,,,
1799,Oct,0.043327185,,,,
1799,Nov,-0.131148372,,,,
1799,Dec,0.276027727,,,,
1800,Jan,0.0286726,,,,
1800,Feb,0.234750838,,,,
1800,Mar,0.138766936,,,,
1800,Apr,-0.459381678,,,,
1800,May,-0.117639498,,,,
1800,Jun,-0.370222496,,,,
1800,Jul,-0.498055162,,,,
1800,Aug,0.024823584,,,,
1800,Sep,-0.226625639,,,,
1800,Oct,0.236410734,,,,
1800,Nov,0.204869856,,,,
1800,Dec,0.252777323,,,,
1801,Jan,0.081171144,,,,
1801,Feb,-0.109369255,,,,
1801,Mar,-0.136292654,,,,
1801,Apr,-0.122052214,,,,
1801,May,-0.037345177,,,,
1801,Jun,-0.365851106,,,,
1801,Jul,-0.108227552,,,,
1801,Aug,-0.122107475,,,,
1801,Sep,-0.211550714,,,,
1801,Oct,-0.120698878,,,,
1801,Nov,-0.056484407,,,,
1801,Dec,0.356161411,,,,
1802,Jan,0.12812319,,,,
1802,Feb,0.107319795,,,,
1802,Mar,0.222055247,,,,
1802,Apr,-0.105619722,,,,
1802,May,-0.353826199,,,,
1802,Jun,-0.151716277,,,,
1802,Jul,-0.457625114,,,,
1802,Aug,-0.198521501,,,,
1802,Sep,0.153523749,,,,
1802,Oct,0.161671048,,,,
1802,Nov,0.08913969,,,,
1802,Dec,0.229665963,,,,
1803,Jan,-0.115407421,,,,
1803,Feb,0.259637311,,,,
1803,Mar,-0.057262484,,,,
1803,Apr,-0.11412842,,,,
1803,May,-0.941544953,,,,
1803,Jun,-0.10411047,,,,
1803,Jul,-0.37083557,,,,
1803,Aug,-0.084947275,,,,
1803,Sep,-0.004339443,,,,
1803,Oct,0.118073963,,,,
1803,Nov,-0.317526757,,,,
1803,Dec,0.066974523,,,,
1804,Jan,0.221955912,,,,
1804,Feb,-0.023155314,,,,
1804,Mar,0.009510719,,,,
1804,Apr,0.214619052,,,,
1804,May,-0.088204,,,,
1804,Jun,-0.436552166,,,,
1804,Jul,-0.253851191,,,,
1804,Aug,-0.103669872,,,,
1804,Sep,-0.116549014,,,,
1804,Oct,0.115687475,,,,
1804,Nov,0.239296456,,,,
1804,Dec,0.170878635,,,,
1805,Jan,0.013032874,,,,
1805,Feb,0.151597499,,,,
1805,Mar,0.146035248,,,,
1805,Apr,-0.171471061,,,,
1805,May,-0.26094168,,,,
1805,Jun,-0.128943774,,,,
1805,Jul,-0.870789291,,,,
1805,Aug,-0.067561851,,,,
1805,Sep,-0.029833486,,,,
1805,Oct,0.321465965,,,,
1805,Nov,0.121678941,,,,
1805,Dec,-0.233211061,,,,
1806,Jan,0.034716152,,,,
